0.0,4,20.0,A0,is,4145,0.08054186767698247,0.9681216816942038,26
0.0,4,20.0,A0,oos_warm,2757,-0.9666120959383301,0.979994738299212,21
0.0,4,20.0,A1,is,2996,0.14612521725330535,0.7996427793816993,16
0.0,4,20.0,A1,oos_warm,2068,-0.9179839728946619,0.9398214310367815,14
0.0,4,20.0,A2,is,3579,0.8555426631503513,0.8681572567549626,10
0.0,4,20.0,A2,oos_warm,2508,-0.908830691171049,0.9321260646070444,10
0.0,4,20.0,A3,is,2763,0.30366376771627474,0.7283069744096876,5
0.0,4,20.0,A3,oos_warm,1936,-0.8580951052264576,0.8912742786967915,5
0.0,4,20.0,A4,is,2946,0.3888284137321676,0.7713719955481194,10
0.0,4,20.0,A4,oos_warm,2038,-0.9090538080367813,0.9305372718164725,10
0.0,4,20.0,A5,is,2707,1.279720691541651,0.823439082133375,25
0.0,4,20.0,A5,oos_warm,1704,-0.7787534707257592,0.8060442276883765,18
