0.04,4,20.0,A0,is,1333,1.021522321514469,0.4819772697277043,28
0.04,4,20.0,A0,oos_warm,478,0.4104727651570942,0.4217879194483059,16
0.04,4,20.0,A1,is,851,0.5425375261689896,0.3787507265420955,12
0.04,4,20.0,A1,oos_warm,330,0.17428332368556584,0.3019566086964813,11
0.04,4,20.0,A2,is,1142,0.9254966374844196,0.444694175373693,10
0.04,4,20.0,A2,oos_warm,445,0.07857642267602369,0.3399716086473669,10
0.04,4,20.0,A3,is,870,1.0474767035092758,0.3253899495181723,5
0.04,4,20.0,A3,oos_warm,369,0.05337441064040559,0.21473859821278957,5
0.04,4,20.0,A4,is,845,0.567643870524557,0.3787507265420955,10
0.04,4,20.0,A4,oos_warm,329,0.14717843363224456,0.3019566086964811,10
0.04,4,20.0,A5,is,1010,-0.25744857495219786,0.5427413500379131,23
0.04,4,20.0,A5,oos_warm,356,0.23935945280571558,0.18752976667340635,13
