0.02,8,20.0,A0,is,2700,1.1155372571640816,0.8992346007155987,30
0.02,8,20.0,A0,oos_warm,1403,-0.6109059811506228,0.7884953760759339,23
0.02,8,20.0,A1,is,1751,4.00789143729408,0.6165794350604547,16
0.02,8,20.0,A1,oos_warm,945,-0.41347165975921135,0.6528775735359241,13
0.02,8,20.0,A2,is,2170,2.9663625748404403,0.6892955023107189,10
0.02,8,20.0,A2,oos_warm,1202,-0.4164807755250441,0.6421407402847961,10
0.02,8,20.0,A3,is,1581,3.9149873723570776,0.47761278889250497,5
0.02,8,20.0,A3,oos_warm,905,-0.29507259549732445,0.5050910264019519,5
0.02,8,20.0,A4,is,1716,3.6909095686616085,0.6022927432456712,10
0.02,8,20.0,A4,oos_warm,935,-0.45091785488225367,0.6539396940870684,10
0.02,8,20.0,A5,is,1811,1.4025652468161294,0.7808893629822662,28
0.02,8,20.0,A5,oos_warm,948,-0.4143216230112538,0.6279142857145177,18
