0.02,4,20.0,A0,is,2717,0.599643170724616,0.8889757821118761,30
0.02,4,20.0,A0,oos_warm,1409,-0.47252880503056294,0.771660929190599,22
0.02,4,20.0,A1,is,1774,1.7308638066601791,0.5805238791973495,14
0.02,4,20.0,A1,oos_warm,963,-0.3196129592885466,0.5914395156523969,13
0.02,4,20.0,A2,is,2231,1.9107905711435726,0.6915334822529478,10
0.02,4,20.0,A2,oos_warm,1238,-0.37441780438280686,0.5941804201856624,10
0.02,4,20.0,A3,is,1673,1.6755922157724468,0.5438958032157585,5
0.02,4,20.0,A3,oos_warm,951,-0.3222978166712726,0.5047487970713503,5
0.02,4,20.0,A4,is,1751,1.7267614349810494,0.5755786182518702,10
0.02,4,20.0,A4,oos_warm,955,-0.34227103962452193,0.5677252592382506,10
0.02,4,20.0,A5,is,1887,-0.09663240558069101,0.7872527998417598,28
0.02,4,20.0,A5,oos_warm,968,-0.20629717740187908,0.48063904967582144,18
